,content,id,lat,location,lon,time,user,user_id
642,"The @breakfastclubam is ready to make you laugh all morning long! Tune in to score tickets to see @tydollasign, lau… https://t.co/QrrhjUpnha",971709710800969728,,Boston,,2018-03-08 11:30:23,JAMN945,19669694
644,Winter Storm Warning issued March 08 at 6:19AM EST until March 08 at 7:00PM EST by NWS https://t.co/pwKmN88GyZ,971708883520471040,,Boston,,2018-03-08 11:27:05,MAEmergencyPrep,2291660443
646,"RT @wbznewsradio: The latest on #SchoolClosings and delays including #Boston and #Worcester.
https://t.co/828o1gGyzI",971707482824433664,,Boston,,2018-03-08 11:21:32,TheBull1017,2565327282
647,First time I can remember losing power from a storm in Lowell. Where the snowed-in parties at?!,971706533535940608,,Boston,,2018-03-08 11:17:45,StephenH2OMan,25303049
649,"Update: Power lines ripped off the side of the house, landed directly across the roof of my car. So now we’re trapp… https://t.co/aFSYDOJnTq",971704841197236225,,Boston,,2018-03-08 11:11:02,meMakesMusic,829036882625515521
650,@ChelseaFire_MA @ChelseaGov_MA @THE_PFFM Engine 4 going into service today for extra staffing because of the storm.… https://t.co/RvrN4Hh0nb,971704762881183745,,NY,,2018-03-08 11:10:43,BrianCapistran,447614412
652,"Helping cleaning up after the storm.
#ozanimalia #cleaningupafterthestorm @ Brookline,… https://t.co/WT7bbidpfP",971702844905676801,-71.1336,Boston,42.3307,2018-03-08 11:03:06,octavio_zaya,301849713
654,MBTA officials are urging customers to allow for extra travel time during the morning commute due to storm cleanup. https://t.co/c0Z8xytxd5,971702634355855361,,Boston,,2018-03-08 11:02:16,NBC10Boston,4746090250
655,Coworker lost his keys but i already walked all the way here in the storm so im just waiting here for him https://t.co/qvZYpd02Kq,971702607076102144,,Boston,,2018-03-08 11:02:09,le__doux,791069997086810112
658,The warrant for May Town Meeting closes today at noon. Will the storm make for a shorter meeting? I doubt it,971701901841567744,,NY,,2018-03-08 10:59:21,cdory28167,26601984
659,Severe storm impacts in #Sudbury! @Sudbury_Police say numerous roads are closed and have downed wires. Including Rt… https://t.co/xbnN1PWMBF,971701684358574080,,Boston,,2018-03-08 10:58:29,OlessaStepanova,41384361
662,.@kellyannwx is wearing a #WonderWoman shirt in a snow storm and I've  never loved her more! AND it's #InternationalWomensDay Rock on!,971700574545694720,,Boston,,2018-03-08 10:54:04,KellenTV,2346974820
663,MassDOT: Winter Storm Through Thursday Morning https://t.co/H8L1VRj9KR,971700542853480448,,Boston,,2018-03-08 10:53:57,boston_informer,297957512
664,"WEATHER ALERT: Due to the snow storm, Meals on Wheels deliveries are cancelled today. SCES will open at 11 a.m. tod… https://t.co/S4XKxJ1XcW",971700126979952641,,Somerville,,2018-03-08 10:52:18,SCelders,2731601450
665,"Storm Team Update:
The Y is opening on time this morning with a limited schedule. Childcare will be open but... https://t.co/LrkcZ8EEG0",971700085552746496,,NY,,2018-03-08 10:52:08,YMCAMalden,74776589
669,"During the height of the storm, PWD had 600 pieces of equipment clearing #BostonStreets. As snow will continue thro… https://t.co/52mVlRL0Dr",971697808385433601,,Boston,,2018-03-08 10:43:05,BostonPWD,755040350021050368
670,"Due to the ongoing storm and road conditions, Atrium will be closed today, Thursday, March 8. Have fun and stay safe!",971697508354265088,,NY,,2018-03-08 10:41:53,atriumschool,157451676
671,"Emerson Alert:Due to yesterday's winter storm, the Boston campus will open today at 11AM.",971697471993901056,,Boston,,2018-03-08 10:41:45,EmersonCollege,17955507
673,#Now: We are live on the phone with Deputy General Manager Jeff Gonneville with the #MBTA. He's updating us on the… https://t.co/QQdyCzl0mu,971697157316206592,,Boston,,2018-03-08 10:40:30,deskon7,97300966
675,when u hate ya job so you call out when there’s a storm bc u know there’s gonna be hella call outs but u don’t give… https://t.co/okNtO2xdMj,971695867924271104,,Boston,,2018-03-08 10:35:22,paolayamal,3078192278
676,"Brimmer is closed today due to the snow storm. At noon, a decision will be made about the LS play. #snowday2018",971695334006099968,,NY,,2018-03-08 10:33:15,brimmerandmay,98753599
678,Stephen Colbert warns Trump of oncoming 'storm' https://t.co/V23vZQrqWp https://t.co/G8KBqNavSp,971694545086824448,,Boston,,2018-03-08 10:30:07,BrookeRecruiter,2966180375
681,"RT @RockFightFilms: 3"" on the ground and the https://t.co/CBt7Zd21Av just beginning https://t.co/8q8rfjwCI9",971692894225657856,,"Other, not MA or NY",,2018-03-08 10:23:33,lmlmacedo,2319293683
687,"RT @bostonherald: Storm moves up East Coast dumping snow, knocking out power https://t.co/t20Nj4A577 https://t.co/81RdOPa8Co",971690915575328769,,"Other, not MA or NY",,2018-03-08 10:15:42,Anita30997593,950745835
688,"BHCC Alert: The College (all locations) will be closed for the morning Thursday, March 8, due to the winter storm.… https://t.co/Nn1tgxjIh4",971690902589706240,,Boston,,2018-03-08 10:15:38,BHCCBoston,1668703620
689,"Several school districts have issued closings and delays for Thursday. 
Find out if your school is on the list:… https://t.co/9bNZmEoDrb",971690493053632512,,Boston,,2018-03-08 10:14:01,7News,16558796
690,Regular service Thurs AM.   Service delays possible due to storm conditions,971690104036184064,,Cambridge,,2018-03-08 10:12:28,EZRide,50641153
691,JUST IN: @UMassLowell is closed today because of the storm #WBZ,971689348595929088,,Boston,,2018-03-08 10:09:28,svneely,344085689
694,"RT @wbznewsradio: The latest on #SchoolClosings and delays including #Boston and #Worcester.
https://t.co/2aX6lqJOUe",971688050207096833,,NY,,2018-03-08 10:04:18,dcd728,65877129
695,"Storm moves up East Coast dumping snow, knocking out power https://t.co/t20Nj4A577 https://t.co/81RdOPa8Co",971688020687671298,,Boston,,2018-03-08 10:04:11,bostonherald,2488541
696,"RT @wbznewsradio: More than 270 thousand customers without power; woman hit by snow plow outside Tufts; cancellations at Logan, Amtrak serv…",971687951074807809,,NY,,2018-03-08 10:03:55,dcd728,65877129
697,"Due to our current storm conditions, the Watertown Public Schools will be CLOSED today, Thursday, March 8.   

Be safe and stay warm!",971687821961519105,,NY,,2018-03-08 10:03:24,watertownschool,2202128251
698,"Mass. House plans to open at 11 a.m. Thursday, after a two-hour delay, due to storm. #mapoli",971687519355097093,,Boston,,2018-03-08 10:02:12,statehousenews,24958792
699,"Today's Paper: Documents heighten fears that recent storm surges are evidence of rising seas, records trace odd beh… https://t.co/JiEdETizYf",971687037362409472,,Boston,,2018-03-08 10:00:17,BostonGlobe,95431448
700,"More than 270 thousand customers without power; woman hit by snow plow outside Tufts; cancellations at Logan, Amtra… https://t.co/u0Gfq9Xb4s",971685258000322560,,Boston,,2018-03-08 09:53:13,VicWBZ,1488716288
701,"More than 270 thousand customers without power; woman hit by snow plow outside Tufts; cancellations at Logan, Amtra… https://t.co/QzWjPITCcz",971685230468878339,,Boston,,2018-03-08 09:53:06,wbznewsradio,26513255
703,RT @7News: Join Storm Force coverage on 7News Today in New England for the latest updates on the nor'easter. https://t.co/EOeRhHeM0S,971683451345752065,,Boston,,2018-03-08 09:46:02,MyBostonNews,816120182817128449
704,@CatholicMe Yeah and unfortunately at the time we can’t see that but after the storm goes away and times passes I l… https://t.co/f4pJZ9xBw4,971682510458454018,,Boston,,2018-03-08 09:42:18,jmomahony,1071279096
705,Join Storm Force coverage on 7News Today in New England for the latest updates on the nor'easter. https://t.co/EOeRhHeM0S,971680643217285121,,Boston,,2018-03-08 09:34:52,7News,16558796
706,"More than 270,000 customers are without power right now and serious damage is being reported from the storm… https://t.co/AsZ9hRFB7r",971680300131549184,,Boston,,2018-03-08 09:33:31,svneely,344085689
707,Snow is still falling in parts of our area and there's coastal flooding on the South Shore @DanielleWBZ4 has the la… https://t.co/7KTPwpVQID,971679545429504000,,Boston,,2018-03-08 09:30:31,svneely,344085689
708,I’ve never flown during a snow storm 👀,971678669268770819,,NY,,2018-03-08 09:27:02,xoxohay,196786918
709,Quinn Dumps Over 2 Feet of Snow... https://t.co/BukTxcyloY,971678210332200960,,"Other, not MA or NY",,2018-03-08 09:25:12,RedLights4FF,912799952476233729
710,Winter Storm Warning issued March 08 at 3:40AM EST until March 08 at 7:00PM EST by NWS https://t.co/UZdvTDTvo0,971676412825427969,,Boston,,2018-03-08 09:18:04,MAEmergencyPrep,2291660443
711,"The latest on #SchoolClosings and delays including #Boston and #Worcester.
https://t.co/2aX6lqJOUe",971676295087214593,,Boston,,2018-03-08 09:17:36,wbznewsradio,26513255
712,"The latest on #SchoolClosings and delays including #Boston and #Worcester.
https://t.co/XEdATiNe4c",971676264720486401,,Boston,,2018-03-08 09:17:29,VicWBZ,1488716288
713,"Boston News Winter Storm Quinn causes 2,373 flight cancellations https://t.co/Sxtyh4jBTw https://t.co/hyJUgqbuob",971675791317598208,,Boston,,2018-03-08 09:15:36,Boston_NC,213787415
714,Winter Storm Warning Continued  now to Thu 01:00 PM. WINTER STORM WARNING REMAINS IN EFFECT UNTIL 1 PM EST THIS AFTERNOON,971675187698692096,,NY,,2018-03-08 09:13:12,WalnutHillWx,2561660994
716,RT @stylemepretty: The new shade of pink taking the bridesmaid world by storm? This lovely rose hue from @barijayfashions! #sponsored https…,971673687945596928,,"Other, not MA or NY",,2018-03-08 09:07:14,studioegwedding,3357451215
718,#tests MR/XR for tomorrow. (Since storm delaying Gloucester Castle shoot) #thecamp #hyv https://t.co/TyVmAPpAgh,971671378649927680,,Boston,,2018-03-08 08:58:04,im2b,12834972
721,That awkward moment when the guy the community loves to hate is actually right &amp; the community is a bunch of sheep… https://t.co/P0XH7jDxXW,971663198037389312,,Boston,,2018-03-08 08:25:33,spreadingFUD,955938707038760960
722,3am fire alarms are so much fun during a snow storm,971662752573022208,,Boston,,2018-03-08 08:23:47,JessProuty,354676935
726,A little snow in slo-mo to get us started this morning. Watch @NBC10Boston 4-7am for complete storm coverage.… https://t.co/hbFnwfNACC,971655591721619457,,Boston,,2018-03-08 07:55:20,JeffNBCBoston,192867657
736,"Temporary housing assistance for almost 10,000 displaced Puerto Ricans is scheduled to end March 20. Without financ… https://t.co/3RUuYHF7Lq",971646386629496832,,Boston,,2018-03-08 07:18:45,csmonitor,14857525
737,"@ioangruffudd Thank you, Ioan!  It was fun.  It's nice to see you so happy.  (I won't believe it's the coffee.)  No… https://t.co/xX6moxZiAB",971646113441898496,,Boston,,2018-03-08 07:17:40,CathyCarey311,2490867224
738,Why do I go grocery shopping the day a storm is coming so all my groceries go bad when the power goes out,971643953186471936,,Boston,,2018-03-08 07:09:05,howerdali,181947277
739,New England Snow Storm: https://t.co/GBT1vygUZi via @YouTube,971643181824729088,,Boston,,2018-03-08 07:06:01,stephay87,25644055
740,@KevSkarupaWMUR This storm was nuts!!,971641955783495680,,"Other, not MA or NY",,2018-03-08 07:01:09,salsachick,16344952
741,@terryteachout Sounds like fun. Hope you &amp; Mrs. T weather the storm.,971641234853908480,,Boston,,2018-03-08 06:58:17,aargold24,3092410071
745,my power hasn’t gone off from a snow storm in years im gonna sue I was in the middle of s6 finale of SPN pls let me live,971636378843910145,,Boston,,2018-03-08 06:38:59,bravebelIo,832327131409551360
746,My WiFi just went out because of the storm meaning I can’t binge watch parks and rec anymore this is a travesty,971636313333157888,,Boston,,2018-03-08 06:38:43,AndreaGinsburg,294824340
747,"My mom just gave me the OK to skip class tomorrow because of the storm, so I think I will 😂",971634074979848192,,Boston,,2018-03-08 06:29:50,FarihaO_,279277143
750,I wish my power would turn back on... 😩 shitty ass snow storm man,971631981405638658,,Boston,,2018-03-08 06:21:31,GregStar420,2516878233
751,This storm is really really bad,971631769199013888,,Boston,,2018-03-08 06:20:40,thewolfeballlll,346498478
753,@Amadeusivan @SammyTheBoxer @PepperTheBoston @IzzyRubyNZ Evening BigMo! Snowing here❄️🌨 and I get a late bath ‘caus… https://t.co/CvinzUy7m8,971630528985292800,,Boston,,2018-03-08 06:15:44,ChihuaWanda,177247902
755,"No, I'm afraid the storm made it a lot colder than what your boots and jacket can handle. https://t.co/zKb3kkj8IG",971628846431768576,,Boston,,2018-03-08 06:09:03,IvoryCavalier,2959384099
758,RT @Hasher420: Medication before the Storm https://t.co/dCMTjFTJCT,971627401716346881,,Bronx nyc ,,2018-03-08 06:03:19,2ceewlf1,906536803603283968
760,Aisha set me up for death driving to Haverhill in that storm,971626454277554176,,NY,,2018-03-08 05:59:33,Pieu_,54824439
762,Thanks again for watching the Stream. We had a lot of fun. Thanks ti @yaniibeezy  for showing up and all the hosts… https://t.co/5DUV7Rm7iU,971625875363041280,,Boston,,2018-03-08 05:57:15,Pro_Kesadia,2177471905
764,"@rnoyes No, furnace borked. Hoping power holds, it keeps flickering. Storm should pass in morning, can get someone here the. I think.",971624974573359104,,Boston,,2018-03-08 05:53:40,madamjujujive,218203596
765,Winter Storm Warning in Massachusetts https://t.co/QUwRCL2Xsf,971624841957859328,,"Other, not MA or NY",,2018-03-08 05:53:08,ChTrane,578250918
766,@AdagusTheGoat That’s what I’m hoping for! ☕️⚡️,971622706763444224,,Boston,,2018-03-08 05:44:39,storm_wx,2742986658
767,@SheSmileBig Can’t u see the storm outside 😂,971622705878503425,,Boston,,2018-03-08 05:44:39,Its_Tolu,359935882
770,Also the storm has finally hit in full force tonight- my electricity has been flickering for the past 10 minutes an… https://t.co/oi78o4xqtH,971617022198140928,,Boston,,2018-03-08 05:22:04,xSciFiCHiCKx,90339718
773,There’s something very meta about reading this during a slow moment of an overnight storm response shift https://t.co/SVGXR3Lk7V,971615912053870594,,Boston,,2018-03-08 05:17:39,karakara98,209105975
774,"Hi loves hope you're having a great week! Ready to be bundled up for the storm today, it's really coming down out t… https://t.co/8TQvQXa2vR",971614197305040896,,Boston,,2018-03-08 05:10:51,forking_good,833853656424382464
775,Self care night! Really wanting to start streaming earlier so I don't royally fuck up my sleep schedule again. I kn… https://t.co/8KwGycPcpQ,971613853162319873,,Boston,,2018-03-08 05:09:28,xSciFiCHiCKx,90339718
777,"Nor'easter clobbers Northeast delivering heavy snow, rain, wind from Pennsylvania to Maine - CBS News… https://t.co/xjaNnNyi7K",971613503197888513,,Boston,,2018-03-08 05:08:05,BrookeRecruiter,2966180375
778,@IvankaTrump @POTUS Swamp draining fast ! Storm is a brewin!,971613340983316480,,Boston,,2018-03-08 05:07:26,_gneec,1653541334
779,My lights keep flickering on for a fraction of a second because of this storm. It’s making it very hard to sleep and also IT’S TERRIFYING,971612925076082689,,Cambridge,,2018-03-08 05:05:47,uNcleargamer,2810279109
780,Greatful for amazing @Delta pilots that cut right through the storm to bring us home!,971612513128329217,,Boston,,2018-03-08 05:04:09,toudjarska,334376865
781,I love driving through an active storm with unplowed roads in my silly tiny corolla lol!,971612410736992256,,Boston,,2018-03-08 05:03:45,sammyc118,744229064
782,"RT @WelcomeToDot: Goodnight, everyone! May your power last throughout the storm.",971612367741243392,,Boston,,2018-03-08 05:03:34,BitchWithA_W,436942546
784,"3"" on the ground and the https://t.co/CBt7Zd21Av just beginning https://t.co/8q8rfjwCI9",971611770728210432,,Boston,,2018-03-08 05:01:12,RockFightFilms,921476971330244608
785,this is worst storm ever! HEAVY HEAVY snow - shoveling cement would be easier #noreaster #NorEaster2018 #Boston it'… https://t.co/ozHiGY9ZWy,971610607857356800,,Boston,,2018-03-08 04:56:35,christinajames3,208275029
